pop_total,pop_white,pop_poc,pct_poc
2275.0437537415555,1681.6598449383969,593.3839088031589,26.08230755242728
259.2730761846524,208.67096019678456,50.60211598786776,19.51691889204466
429.6983867249295,209.48676871725326,220.21161800767624,51.24795084433125
1558.0362083177142,247.09514777664796,1310.9410605410665,84.14060299385159
3302.2466596181903,1523.0824662565594,1779.164193361631,53.87738642053287
498.3245682748978,244.9931012961642,253.33146697873357,50.83664003477043
